Leistung,temperature_2m_templin,cloud_cover_templin,shortwave_radiation_templin,diffuse_radiation_templin,direct_normal_irradiance_templin,temperature_2m_kastellaun,cloud_cover_kastellaun,shortwave_radiation_kastellaun,diffuse_radiation_kastellaun,direct_normal_irradiance_kastellaun,temperature_2m_guetersloh,cloud_cover_guetersloh,shortwave_radiation_guetersloh,diffuse_radiation_guetersloh,direct_normal_irradiance_guetersloh,temperature_2m_ingolstadt,cloud_cover_ingolstadt,shortwave_radiation_ingolstadt,diffuse_radiation_ingolstadt,direct_normal_irradiance_ingolstadt,temperature_2m_erfurt,cloud_cover_erfurt,shortwave_radiation_erfurt,diffuse_radiation_erfurt,direct_normal_irradiance_erfurt,temperature_2m_neumunster,cloud_cover_neumunster,shortwave_radiation_neumunster,diffuse_radiation_neumunster,direct_normal_irradiance_neumunster
2024-01-04 20:00:00+00:00,0.0,-0.45,90.0,0.0,0.0,0.0,5.0985003,68.700005,0.0,0.0,0.0,4.7735,100.0,0.0,0.0,0.0,3.448,43.800003,0.0,0.0,0.0,6.264,100.0,0.0,0.0,0.0,-1.087,90.0,0.0,0.0,0.0
2024-01-04 21:00:00+00:00,0.0,-0.3,91.2,0.0,0.0,0.0,4.8985,92.100006,0.0,0.0,0.0,5.0734997,100.0,0.0,0.0,0.0,3.0479999,20.1,0.0,0.0,0.0,6.0639997,50.1,0.0,0.0,0.0,-1.287,90.0,0.0,0.0,0.0
2024-01-04 22:00:00+00:00,0.0,-0.45,93.0,0.0,0.0,0.0,5.4485,97.200005,0.0,0.0,0.0,5.1235,97.200005,0.0,0.0,0.0,2.498,71.100006,0.0,0.0,0.0,5.014,51.9,0.0,0.0,0.0,-1.337,90.0,0.0,0.0,0.0
2024-01-04 23:00:00+00:00,0.0,-0.3,91.799995,0.0,0.0,0.0,5.3985,100.0,0.0,0.0,0.0,4.8234997,97.200005,0.0,0.0,0.0,2.198,45.9,0.0,0.0,0.0,4.4639997,79.5,0.0,0.0,0.0,-1.587,100.0,0.0,0.0,0.0
2024-01-05 00:00:00+00:00,0.0,-0.2,94.799995,0.0,0.0,0.0,5.3985,93.3,0.0,0.0,0.0,5.0235,100.0,0.0,0.0,0.0,1.298,31.5,0.0,0.0,0.0,4.314,61.800003,0.0,0.0,0.0,-1.637,100.0,0.0,0.0,0.0
2024-01-05 01:00:00+00:00,0.0,-0.35,96.0,0.0,0.0,0.0,5.4985,95.4,0.0,0.0,0.0,5.3735,100.0,0.0,0.0,0.0,2.398,51.0,0.0,0.0,0.0,5.014,100.0,0.0,0.0,0.0,-1.287,100.0,0.0,0.0,0.0
2024-01-05 02:00:00+00:00,0.0,-0.4,100.0,0.0,0.0,0.0,5.2985,31.800001,0.0,0.0,0.0,5.7735,100.0,0.0,0.0,0.0,1.548,37.2,0.0,0.0,0.0,5.5639997,100.0,0.0,0.0,0.0,-1.337,100.0,0.0,0.0,0.0
2024-01-05 03:00:00+00:00,0.0,-0.4,100.0,0.0,0.0,0.0,4.6985,59.4,0.0,0.0,0.0,6.2735,96.899994,0.0,0.0,0.0,0.698,36.600002,0.0,0.0,0.0,5.764,100.0,0.0,0.0,0.0,-1.087,100.0,0.0,0.0,0.0
2024-01-05 04:00:00+00:00,0.0,-0.4,100.0,0.0,0.0,0.0,4.8985,100.0,0.0,0.0,0.0,6.1735,47.7,0.0,0.0,0.0,-0.102,47.4,0.0,0.0,0.0,5.914,100.0,0.0,0.0,0.0,-0.537,100.0,0.0,0.0,0.0
2024-01-05 05:00:00+00:00,0.0,-0.35,100.0,0.0,0.0,0.0,5.9985,86.4,0.0,0.0,0.0,5.8234997,32.7,0.0,0.0,0.0,0.54800004,73.8,0.0,0.0,0.0,5.914,69.600006,0.0,0.0,0.0,-0.287,100.0,0.0,0.0,0.0
2024-01-05 06:00:00+00:00,0.3,-0.35,100.0,0.0,0.0,0.0,5.7485,57.899998,0.0,0.0,0.0,5.9235,90.6,0.0,0.0,0.0,1.5979999,42.0,0.0,0.0,0.0,5.7139997,86.700005,0.0,0.0,0.0,-0.43699998,100.0,0.0,0.0,0.0
2024-01-05 07:00:00+00:00,1379.6999999999998,-0.3,100.0,0.0,0.0,0.0,5.9985,90.0,0.0,0.0,0.0,6.1735,45.3,0.0,0.0,0.0,-0.552,89.100006,0.0,0.0,0.0,6.0639997,80.4,0.0,0.0,0.0,-0.537,100.0,0.0,0.0,0.0
2024-01-05 08:00:00+00:00,9723.0,-0.2,100.0,2.0,2.0,0.0,5.7985,100.0,3.0,3.0,0.0,5.7735,47.4,3.0,2.0,17.593855,1.398,52.200005,18.0,17.0,11.372509,6.014,83.700005,8.0,8.0,0.0,-0.63699996,100.0,0.0,0.0,0.0
2024-01-05 09:00:00+00:00,22686.0,-0.2,100.0,14.0,14.0,0.0,5.5985003,97.8,32.0,30.0,16.537083,6.8234997,100.0,50.0,33.0,153.4025,2.748,85.8,87.0,70.0,106.87771,6.364,100.0,45.0,40.0,39.440266,-0.63699996,100.0,7.0,7.0,0.0
2024-01-05 10:00:00+00:00,32638.4,-0.3,100.0,18.0,18.0,0.0,5.4985,74.7,77.0,70.0,33.49509,7.6235,100.0,62.0,49.0,69.54554,4.098,90.00001,156.0,114.0,168.23997,6.8139997,87.3,53.0,52.0,4.6748304,-0.587,100.0,17.0,17.0,0.0
2024-01-05 11:00:00+00:00,32106.7,-0.2,100.0,26.0,26.0,0.0,5.8485003,56.100002,199.0,95.0,383.09537,7.9235,40.5,103.0,82.0,85.85319,5.248,78.600006,190.0,143.0,154.84593,7.414,97.200005,72.0,66.0,22.54619,-0.487,100.0,30.0,30.0,0.0
2024-01-05 12:00:00+00:00,24077.2,-0.1,100.0,33.0,33.0,0.0,6.1485,79.5,222.0,89.0,450.26965,8.1735,100.0,199.0,65.0,505.65704,6.398,72.600006,202.0,148.0,170.32324,8.1640005,42.3,125.0,107.0,64.32099,-0.237,100.0,33.0,33.0,0.0
2024-01-05 13:00:00+00:00,15502.8,-0.6,100.0,31.0,31.0,0.0,5.6985,87.6,117.0,108.0,32.249233,8.2235,96.0,141.0,56.0,344.49933,6.298,95.4,134.0,120.0,48.397064,8.264,76.8,138.0,114.0,94.43016,-0.13700001,100.0,19.0,19.0,0.0
2024-01-05 14:00:00+00:00,5616.8,-0.65,100.0,10.0,10.0,0.0,5.7985,83.1,128.0,99.0,129.651,7.7735,100.0,71.0,42.0,151.79427,6.248,100.0,105.0,96.0,40.520752,7.9639997,56.100002,86.0,78.0,41.928642,-0.087,100.0,20.0,20.0,0.0
2024-01-05 15:00:00+00:00,387.90000000000003,-0.85,100.0,5.0,5.0,0.0,5.3985,23.400002,62.0,50.0,90.25515,7.4235,100.0,24.0,17.0,61.631893,5.398,90.00001,43.0,41.0,15.8145485,7.364,36.9,42.0,40.0,17.97629,-0.13700001,100.0,7.0,7.0,0.0
2024-01-05 16:00:00+00:00,0.1,-1.0,100.0,0.0,0.0,0.0,4.3985,3.6,12.0,8.0,53.341232,7.1735,100.0,1.0,1.0,0.0,4.098,90.00001,4.0,4.0,0.0,6.4639997,36.300003,2.0,2.0,0.0,-0.33699998,100.0,0.0,0.0,0.0
2024-01-05 17:00:00+00:00,0.0,-0.9,100.0,0.0,0.0,0.0,3.7985,20.699999,0.0,0.0,0.0,7.1235,100.0,0.0,0.0,0.0,3.9980001,89.4,0.0,0.0,0.0,6.014,41.7,0.0,0.0,0.0,-0.537,100.0,0.0,0.0,0.0
2024-01-05 18:00:00+00:00,0.0,-0.75,100.0,0.0,0.0,0.0,3.4485002,58.800003,0.0,0.0,0.0,6.7735,100.0,0.0,0.0,0.0,2.5479999,98.100006,0.0,0.0,0.0,5.3139997,54.300003,0.0,0.0,0.0,-0.63699996,100.0,0.0,0.0,0.0
2024-01-05 19:00:00+00:00,0.0,-0.8,100.0,0.0,0.0,0.0,3.0985,100.0,0.0,0.0,0.0,6.7235,100.0,0.0,0.0,0.0,2.748,90.90001,0.0,0.0,0.0,4.864,45.300003,0.0,0.0,0.0,-0.737,100.0,0.0,0.0,0.0
2024-01-05 20:00:00+00:00,0.0,-0.95,97.2,0.0,0.0,0.0,2.9985,75.9,0.0,0.0,0.0,6.6235,100.0,0.0,0.0,0.0,3.198,92.700005,0.0,0.0,0.0,4.414,30.900002,0.0,0.0,0.0,-0.737,100.0,0.0,0.0,0.0
2024-01-05 21:00:00+00:00,0.0,-1.05,100.0,0.0,0.0,0.0,3.0485,38.100002,0.0,0.0,0.0,6.4235,100.0,0.0,0.0,0.0,3.148,91.8,0.0,0.0,0.0,4.064,30.900002,0.0,0.0,0.0,-0.63699996,100.0,0.0,0.0,0.0
2024-01-05 22:00:00+00:00,0.0,-0.95,100.0,0.0,0.0,0.0,2.0985,15.299999,0.0,0.0,0.0,6.2735,100.0,0.0,0.0,0.0,2.7979999,100.0,0.0,0.0,0.0,3.864,31.800001,0.0,0.0,0.0,-0.587,100.0,0.0,0.0,0.0
2024-01-05 23:00:00+00:00,0.0,-0.7,100.0,0.0,0.0,0.0,1.9985001,91.8,0.0,0.0,0.0,6.0734997,100.0,0.0,0.0,0.0,3.2979999,100.0,0.0,0.0,0.0,3.664,31.800001,0.0,0.0,0.0,-0.537,100.0,0.0,0.0,0.0
2024-01-06 00:00:00+00:00,0.0,-0.75,100.0,0.0,0.0,0.0,2.5985,91.2,0.0,0.0,0.0,5.8735,100.0,0.0,0.0,0.0,3.2979999,100.0,0.0,0.0,0.0,3.164,31.800001,0.0,0.0,0.0,-0.487,100.0,0.0,0.0,0.0
2024-01-06 01:00:00+00:00,0.0,-0.8,100.0,0.0,0.0,0.0,3.0985,91.8,0.0,0.0,0.0,5.5734997,98.4,0.0,0.0,0.0,3.9980001,100.0,0.0,0.0,0.0,3.5140002,18.6,0.0,0.0,0.0,-0.387,100.0,0.0,0.0,0.0
2024-01-06 02:00:00+00:00,0.0,-0.95,100.0,0.0,0.0,0.0,3.3485,90.6,0.0,0.0,0.0,5.1735,95.7,0.0,0.0,0.0,4.198,100.0,0.0,0.0,0.0,2.464,42.0,0.0,0.0,0.0,-0.237,100.0,0.0,0.0,0.0
2024-01-06 03:00:00+00:00,0.0,-0.65,100.0,0.0,0.0,0.0,3.4485002,90.6,0.0,0.0,0.0,4.5734997,100.0,0.0,0.0,0.0,4.498,100.0,0.0,0.0,0.0,1.964,90.0,0.0,0.0,0.0,-0.13700001,100.0,0.0,0.0,0.0
2024-01-06 04:00:00+00:00,0.0,-0.6,100.0,0.0,0.0,0.0,3.5985,100.0,0.0,0.0,0.0,4.8234997,100.0,0.0,0.0,0.0,4.448,100.0,0.0,0.0,0.0,2.0640001,100.0,0.0,0.0,0.0,-0.13700001,100.0,0.0,0.0,0.0
2024-01-06 05:00:00+00:00,0.0,-0.75,100.0,0.0,0.0,0.0,3.6985002,96.6,0.0,0.0,0.0,4.6735,100.0,0.0,0.0,0.0,4.248,100.0,0.0,0.0,0.0,2.0640001,100.0,0.0,0.0,0.0,-0.13700001,100.0,0.0,0.0,0.0
2024-01-06 06:00:00+00:00,0.4,-0.8,100.0,0.0,0.0,0.0,2.6985002,95.7,0.0,0.0,0.0,4.5734997,100.0,0.0,0.0,0.0,4.048,100.0,0.0,0.0,0.0,2.5140002,93.0,0.0,0.0,0.0,-0.237,100.0,0.0,0.0,0.0
2024-01-06 07:00:00+00:00,796.9,-1.0,100.0,0.0,0.0,0.0,2.4485002,100.0,0.0,0.0,0.0,4.5734997,100.0,0.0,0.0,0.0,3.7979999,100.0,0.0,0.0,0.0,1.664,30.900002,0.0,0.0,0.0,-0.33699998,100.0,0.0,0.0,0.0
2024-01-06 08:00:00+00:00,6087.7,-1.2,100.0,2.0,2.0,0.0,3.5985,100.0,3.0,3.0,0.0,4.0235,100.0,1.0,1.0,0.0,3.748,100.0,5.0,5.0,0.0,1.2639999,99.600006,11.0,7.0,54.6291,-0.33699998,100.0,0.0,0.0,0.0
2024-01-06 09:00:00+00:00,12324.7,-1.15,100.0,12.0,12.0,0.0,4.0485,100.0,15.0,15.0,0.0,3.4735,100.0,9.0,9.0,0.0,4.298,100.0,58.0,54.0,25.00153,2.964,100.0,72.0,54.0,140.88455,-0.237,100.0,12.0,12.0,0.0
2024-01-06 10:00:00+00:00,15474.0,-1.25,100.0,32.0,32.0,0.0,4.5985003,100.0,61.0,54.0,33.301983,3.2735002,100.0,20.0,20.0,0.0,4.648,100.0,81.0,81.0,0.0,4.314,100.0,99.0,84.0,69.6941,0.013,100.0,26.0,26.0,0.0
2024-01-06 11:00:00+00:00,15888.3,-1.4,100.0,34.0,34.0,0.0,4.9485,100.0,75.0,74.0,3.6626897,3.1735,100.0,20.0,20.0,0.0,4.598,100.0,59.0,59.0,0.0,5.514,100.0,195.0,93.0,380.92737,-0.037,100.0,34.0,34.0,0.0
2024-01-06 12:00:00+00:00,12852.1,-1.45,100.0,33.0,33.0,0.0,4.3485003,97.8,47.0,47.0,0.0,3.1235,100.0,27.0,27.0,0.0,4.948,100.0,87.0,86.0,3.1348584,5.764,58.800003,155.0,132.0,81.61498,0.013,100.0,32.0,32.0,0.0
2024-01-06 13:00:00+00:00,7686.700000000001,-1.8,100.0,41.0,41.0,0.0,4.0485,100.0,47.0,47.0,0.0,2.7735002,100.0,25.0,25.0,0.0,5.298,100.0,89.0,89.0,0.0,6.164,35.699997,214.0,62.0,592.82025,-0.237,100.0,23.0,23.0,0.0
2024-01-06 14:00:00+00:00,2446.3,-1.85,100.0,20.0,20.0,0.0,3.5485,100.0,21.0,21.0,0.0,2.6235,100.0,16.0,16.0,0.0,5.198,100.0,48.0,48.0,0.0,5.7139997,73.5,137.0,55.0,424.2742,0.113000005,100.0,18.0,18.0,0.0
2024-01-06 15:00:00+00:00,143.0,-1.85,100.0,6.0,6.0,0.0,3.4485002,90.6,19.0,19.0,0.0,2.5235002,100.0,11.0,11.0,0.0,4.798,100.0,23.0,23.0,0.0,4.9639997,100.0,50.0,31.0,168.71773,0.31300002,100.0,7.0,7.0,0.0
2024-01-06 16:00:00+00:00,0.1,-1.8,100.0,0.0,0.0,0.0,2.7985,100.0,3.0,3.0,0.0,2.7235,100.0,1.0,1.0,0.0,4.198,100.0,2.0,2.0,0.0,4.064,100.0,2.0,2.0,0.0,0.363,100.0,0.0,0.0,0.0
2024-01-06 17:00:00+00:00,0.0,-1.85,100.0,0.0,0.0,0.0,2.3985,100.0,0.0,0.0,0.0,2.9735,100.0,0.0,0.0,0.0,3.898,100.0,0.0,0.0,0.0,4.364,100.0,0.0,0.0,0.0,0.263,100.0,0.0,0.0,0.0
2024-01-06 18:00:00+00:00,0.0,-1.95,100.0,0.0,0.0,0.0,1.9985001,100.0,0.0,0.0,0.0,2.7735002,100.0,0.0,0.0,0.0,3.698,94.5,0.0,0.0,0.0,3.964,100.0,0.0,0.0,0.0,0.013,100.0,0.0,0.0,0.0
2024-01-06 19:00:00+00:00,0.0,-2.1,100.0,0.0,0.0,0.0,1.6485,100.0,0.0,0.0,0.0,2.2735002,100.0,0.0,0.0,0.0,3.348,100.0,0.0,0.0,0.0,3.7640002,100.0,0.0,0.0,0.0,-0.13700001,100.0,0.0,0.0,0.0
2024-01-06 20:00:00+00:00,0.0,-2.3,100.0,0.0,0.0,0.0,1.2485001,100.0,0.0,0.0,0.0,2.0235,100.0,0.0,0.0,0.0,2.948,100.0,0.0,0.0,0.0,3.114,100.0,0.0,0.0,0.0,-0.187,100.0,0.0,0.0,0.0
2024-01-06 21:00:00+00:00,0.0,-2.7,100.0,0.0,0.0,0.0,0.7485,100.0,0.0,0.0,0.0,1.7235,100.0,0.0,0.0,0.0,2.7979999,91.8,0.0,0.0,0.0,2.3140001,100.0,0.0,0.0,0.0,-0.187,100.0,0.0,0.0,0.0
2024-01-06 22:00:00+00:00,0.0,-3.15,73.200005,0.0,0.0,0.0,0.3485,100.0,0.0,0.0,0.0,1.4235,100.0,0.0,0.0,0.0,2.5479999,100.0,0.0,0.0,0.0,1.7639999,100.0,0.0,0.0,0.0,-0.187,100.0,0.0,0.0,0.0
2024-01-06 23:00:00+00:00,0.0,-3.5,60.300003,0.0,0.0,0.0,0.1985,100.0,0.0,0.0,0.0,0.9235,100.0,0.0,0.0,0.0,2.698,100.0,0.0,0.0,0.0,1.1140001,100.0,0.0,0.0,0.0,-0.13700001,100.0,0.0,0.0,0.0
2024-01-07 00:00:00+00:00,0.0,-3.55,100.0,0.0,0.0,0.0,0.0485,100.0,0.0,0.0,0.0,0.4735,100.0,0.0,0.0,0.0,2.648,100.0,0.0,0.0,0.0,0.614,100.0,0.0,0.0,0.0,-0.43699998,100.0,0.0,0.0,0.0
2024-01-07 01:00:00+00:00,0.0,-4.2,2.1,0.0,0.0,0.0,0.39850003,100.0,0.0,0.0,0.0,0.4735,100.0,0.0,0.0,0.0,2.848,100.0,0.0,0.0,0.0,0.51400006,100.0,0.0,0.0,0.0,-0.33699998,100.0,0.0,0.0,0.0
2024-01-07 02:00:00+00:00,0.0,-4.55,32.4,0.0,0.0,0.0,0.2985,100.0,0.0,0.0,0.0,0.123500004,100.0,0.0,0.0,0.0,2.698,93.600006,0.0,0.0,0.0,-0.13599998,100.0,0.0,0.0,0.0,-0.487,100.0,0.0,0.0,0.0
2024-01-07 03:00:00+00:00,0.0,-4.5,70.5,0.0,0.0,0.0,0.1985,100.0,0.0,0.0,0.0,-0.17650001,100.0,0.0,0.0,0.0,2.5479999,100.0,0.0,0.0,0.0,-0.736,100.0,0.0,0.0,0.0,-0.43699998,100.0,0.0,0.0,0.0
2024-01-07 04:00:00+00:00,0.0,-4.15,28.8,0.0,0.0,0.0,0.1985,100.0,0.0,0.0,0.0,-0.42650002,100.0,0.0,0.0,0.0,2.448,100.0,0.0,0.0,0.0,-1.286,100.0,0.0,0.0,0.0,-0.537,91.2,0.0,0.0,0.0
2024-01-07 05:00:00+00:00,0.0,-4.35,100.0,0.0,0.0,0.0,0.09850001,100.0,0.0,0.0,0.0,-0.5765,100.0,0.0,0.0,0.0,2.448,100.0,0.0,0.0,0.0,-1.7359998,100.0,0.0,0.0,0.0,-1.237,89.1,0.0,0.0,0.0
2024-01-07 06:00:00+00:00,0.3,-3.4,100.0,0.0,0.0,0.0,0.1485,100.0,0.0,0.0,0.0,-0.7765,100.0,0.0,0.0,0.0,1.648,100.0,0.0,0.0,0.0,-2.036,100.0,0.0,0.0,0.0,-2.087,8.099999,0.0,0.0,0.0
2024-01-07 07:00:00+00:00,874.8,-2.5,100.0,0.0,0.0,0.0,0.09850001,100.0,0.0,0.0,0.0,-1.1265,100.0,0.0,0.0,0.0,1.398,100.0,0.0,0.0,0.0,-2.336,100.0,0.0,0.0,0.0,-2.787,3.6,0.0,0.0,0.0
2024-01-07 08:00:00+00:00,6261.700000000001,-2.1,100.0,3.0,3.0,0.0,-0.1015,100.0,1.0,1.0,0.0,-1.4765,99.3,1.0,1.0,0.0,1.298,100.0,4.0,4.0,0.0,-2.386,100.0,3.0,3.0,0.0,-3.487,0.9,2.0,2.0,0.0
2024-01-07 09:00:00+00:00,12626.0,-1.5,88.5,23.0,23.0,0.0,0.24849999,100.0,16.0,16.0,0.0,-1.5765,41.7,46.0,41.0,44.62383,1.298,100.0,31.0,31.0,0.0,-2.386,100.0,23.0,23.0,0.0,-3.537,0.9,55.0,24.0,308.14084
2024-01-07 10:00:00+00:00,19102.8,-0.9,63.3,70.0,64.0,30.845486,0.7985,100.0,42.0,42.0,0.0,-1.3765,30.000002,118.0,79.0,205.69205,1.048,100.0,55.0,55.0,0.0,-2.386,100.0,48.0,48.0,0.0,-2.987,1.8,137.0,43.0,572.9064
2024-01-07 11:00:00+00:00,21513.2,-0.45,91.5,139.0,99.0,167.08002,0.8985,100.0,75.0,70.0,18.202314,-0.97650003,29.7,191.0,94.0,391.2417,1.048,100.0,122.0,109.0,42.362186,-2.386,100.0,90.0,86.0,14.8406105,-2.687,31.5,193.0,53.0,648.17145
2024-01-07 12:00:00+00:00,17729.4,-0.45,98.1,122.0,80.0,169.87288,0.4985,100.0,65.0,65.0,0.0,-0.3765,69.9,220.0,91.0,479.63898,0.648,100.0,76.0,76.0,0.0,-2.286,100.0,135.0,119.0,56.360714,-2.687,22.5,201.0,67.0,577.1172
2024-01-07 13:00:00+00:00,11347.8,-1.05,94.5,38.0,38.0,0.0,0.6985,100.0,87.0,87.0,0.0,-1.3765,100.0,124.0,105.0,75.62334,1.048,100.0,55.0,55.0,0.0,-2.836,100.0,119.0,108.0,42.512077,-3.287,78.299995,157.0,76.0,382.86255
2024-01-07 14:00:00+00:00,4027.4,-0.85,90.3,24.0,24.0,0.0,0.39850003,100.0,95.0,86.0,39.366924,-1.0765,100.0,73.0,68.0,25.508307,0.898,100.0,44.0,44.0,0.0,-2.786,100.0,68.0,67.0,5.106295,-3.687,90.0,91.0,66.0,160.74551
2024-01-07 15:00:00+00:00,264.7,-1.15,87.299995,9.0,9.0,0.0,-0.4015,100.0,36.0,35.0,7.233729,-0.97650003,100.0,20.0,20.0,0.0,0.598,100.0,21.0,21.0,0.0,-2.6859999,100.0,25.0,25.0,0.0,-3.837,90.0,22.0,21.0,10.512634
2024-01-07 16:00:00+00:00,0.1,-2.2,90.0,0.0,0.0,0.0,-1.5515001,100.0,6.0,6.0,0.0,-0.8765,100.0,2.0,2.0,0.0,0.198,100.0,2.0,2.0,0.0,-2.586,100.0,1.0,1.0,0.0,-3.537,87.299995,0.0,0.0,0.0
2024-01-07 17:00:00+00:00,0.0,-2.7,84.6,0.0,0.0,0.0,-2.7015,99.0,0.0,0.0,0.0,-1.0765,100.0,0.0,0.0,0.0,-0.15200001,100.0,0.0,0.0,0.0,-2.4359999,100.0,0.0,0.0,0.0,-3.637,86.399994,0.0,0.0,0.0
2024-01-07 18:00:00+00:00,0.0,-3.15,90.0,0.0,0.0,0.0,-3.8014998,100.0,0.0,0.0,0.0,-1.3765,90.0,0.0,0.0,0.0,-0.752,100.0,0.0,0.0,0.0,-2.086,100.0,0.0,0.0,0.0,-3.937,86.399994,0.0,0.0,0.0
2024-01-07 19:00:00+00:00,0.0,-4.2,89.1,0.0,0.0,0.0,-4.5515,100.0,0.0,0.0,0.0,-1.5765,90.0,0.0,0.0,0.0,-1.552,100.0,0.0,0.0,0.0,-2.086,100.0,0.0,0.0,0.0,-4.187,90.0,0.0,0.0,0.0
2024-01-07 20:00:00+00:00,0.0,-4.9,79.2,0.0,0.0,0.0,-4.6514997,100.0,0.0,0.0,0.0,-1.8265,90.0,0.0,0.0,0.0,-2.502,91.200005,0.0,0.0,0.0,-2.136,100.0,0.0,0.0,0.0,-3.187,90.0,0.0,0.0,0.0
2024-01-07 21:00:00+00:00,0.0,-5.05,22.5,0.0,0.0,0.0,-4.4515,100.0,0.0,0.0,0.0,-2.3765,90.0,0.0,0.0,0.0,-3.402,82.200005,0.0,0.0,0.0,-2.036,100.0,0.0,0.0,0.0,-2.337,95.4,0.0,0.0,0.0
2024-01-07 22:00:00+00:00,0.0,-6.1,4.5,0.0,0.0,0.0,-4.0015,100.0,0.0,0.0,0.0,-2.8765,90.0,0.0,0.0,0.0,-3.902,41.7,0.0,0.0,0.0,-2.036,90.6,0.0,0.0,0.0,-2.137,82.799995,0.0,0.0,0.0
2024-01-07 23:00:00+00:00,0.0,-6.9,0.0,0.0,0.0,0.0,-3.7015,100.0,0.0,0.0,0.0,-2.9764998,54.899998,0.0,0.0,0.0,-4.552,64.8,0.0,0.0,0.0,-2.386,90.299995,0.0,0.0,0.0,-2.537,52.199997,0.0,0.0,0.0
2024-01-08 00:00:00+00:00,0.3,-7.1,0.0,0.0,0.0,0.0,-3.6015,100.0,0.0,0.0,0.0,-3.5765,90.0,0.0,0.0,0.0,-4.802,65.700005,0.0,0.0,0.0,-3.336,87.299995,0.0,0.0,0.0,-3.137,48.299995,0.0,0.0,0.0
2024-01-08 01:00:00+00:00,1.2,-8.1,0.0,0.0,0.0,0.0,-3.7015,100.0,0.0,0.0,0.0,-3.2264998,90.0,0.0,0.0,0.0,-3.052,100.0,0.0,0.0,0.0,-2.4859998,100.0,0.0,0.0,0.0,-2.587,95.4,0.0,0.0,0.0
2024-01-08 02:00:00+00:00,1.1,-7.9,0.0,0.0,0.0,0.0,-3.6515,100.0,0.0,0.0,0.0,-2.8765,100.0,0.0,0.0,0.0,-3.152,100.0,0.0,0.0,0.0,-3.386,69.9,0.0,0.0,0.0,-1.837,90.0,0.0,0.0,0.0
2024-01-08 03:00:00+00:00,1.2,-7.7,0.0,0.0,0.0,0.0,-3.5015,100.0,0.0,0.0,0.0,-2.7765,81.9,0.0,0.0,0.0,-3.402,100.0,0.0,0.0,0.0,-4.5360003,6.3,0.0,0.0,0.0,-1.737,90.0,0.0,0.0,0.0
2024-01-08 04:00:00+00:00,1.1,-7.6,0.0,0.0,0.0,0.0,-3.5514998,100.0,0.0,0.0,0.0,-2.9264998,89.1,0.0,0.0,0.0,-3.602,100.0,0.0,0.0,0.0,-6.136,42.0,0.0,0.0,0.0,-1.837,90.0,0.0,0.0,0.0
2024-01-08 05:00:00+00:00,1.2,-7.65,0.0,0.0,0.0,0.0,-3.7015,56.4,0.0,0.0,0.0,-2.5765,89.1,0.0,0.0,0.0,-3.652,97.8,0.0,0.0,0.0,-7.336,100.0,0.0,0.0,0.0,-1.687,90.0,0.0,0.0,0.0
2024-01-08 06:00:00+00:00,1.5,-7.7,0.0,0.0,0.0,0.0,-4.2515,100.0,0.0,0.0,0.0,-2.5265,89.1,0.0,0.0,0.0,-3.9520001,56.700005,0.0,0.0,0.0,-7.7360005,100.0,0.0,0.0,0.0,-1.387,89.1,0.0,0.0,0.0
2024-01-08 07:00:00+00:00,1419.6,-7.8,0.0,0.0,0.0,0.0,-4.5515,100.0,0.0,0.0,0.0,-2.4264998,84.6,0.0,0.0,0.0,-4.352,26.7,0.0,0.0,0.0,-7.786,100.0,0.0,0.0,0.0,-1.137,80.1,0.0,0.0,0.0
2024-01-08 08:00:00+00:00,11615.7,-7.65,0.0,12.0,6.0,85.75372,-4.4515,100.0,3.0,3.0,0.0,-2.5265,15.299999,2.0,2.0,0.0,-4.152,14.1,24.0,16.0,89.6075,-7.5360003,100.0,6.0,6.0,0.0,-0.987,86.399994,1.0,1.0,0.0
2024-01-08 09:00:00+00:00,25142.6,-6.75,0.0,90.0,31.0,494.0304,-4.1015,100.0,22.0,22.0,0.0,-3.0265,2.6999998,62.0,32.0,266.0566,-3.352,14.4,117.0,54.0,388.3906,-7.136,99.0,34.0,32.0,15.372005,-0.687,81.9,32.0,26.0,59.19502
2024-01-08 10:00:00+00:00,42077.200000000004,-6.0,0.0,175.0,46.0,657.6014,-4.1515,100.0,84.0,82.0,9.390619,-3.7264998,0.0,165.0,44.0,633.1055,-2.502,23.7,227.0,54.0,681.62115,-6.636,90.6,64.0,64.0,0.0,-0.33699998,88.2,77.0,67.0,60.358536
2024-01-08 11:00:00+00:00,52512.6,-5.3,0.0,226.0,52.0,720.903,-3.9015,75.0,182.0,115.0,242.33923,-3.5765,0.0,231.0,51.0,720.6769,-1.952,37.8,284.0,69.0,696.4196,-5.836,88.2,98.0,98.0,0.0,-0.187,90.0,88.0,85.0,13.768027
2024-01-08 12:00:00+00:00,50933.7,-4.9,0.0,234.0,53.0,725.4846,-3.5514998,49.5,263.0,92.0,567.44836,-3.4264998,0.6,256.0,53.0,748.8199,-2.052,12.6,254.0,118.0,420.7727,-5.1860003,35.1,185.0,112.0,255.18393,-0.13700001,90.0,83.0,78.0,21.332907
2024-01-08 13:00:00+00:00,35786.7,-4.35,0.0,198.0,49.0,677.3045,-3.3515,51.300003,217.0,107.0,384.72678,-2.9264998,2.4,237.0,51.0,733.2792,-1.1520001,100.0,152.0,135.0,57.37429,-7.2860003,90.0,112.0,109.0,11.485525,0.113000005,90.0,93.0,87.0,28.036488
